,text
715559,i think the german bundestag should start flying the ukrainian flag         retweet if you agree   ukraine   ostpolitik   putinswar
715629,    arrests across protests in   russian cities yesterday  but they re out again tonight  undeterred    including demonstrations in  putin s home city  st petersburg    brave and amazing    this conflict is not with the russian people    russia  ukraine  nowar   
715661,i have not been able to find the photographer s name  but this image of this dog s eyes as it shelters along with people in the  kyiv metro  ukraine 
715664,look into the eyes of this alone but proud man   his eyes tell it all   you are a hero man        ukrainerussia  ukraineunderattack  zelenskiy  kiew  stopputinnow 
715691,   breaking  ukraine s president zelenskyy  tonight the enemy will use all available forces to break the resistance  tonight they will storm  tonight we must survive  the fate of ukraine is being decided right now    ukraine  russia  kyiv 
715721,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
715722,unsure of the future  yaryna arieva and sviatoslav fursin rushed their wedding and got married to the sounds of sirens blaring the russian invasion   after their wedding  they both joined the local territorial defense center to help efforts to defend the country   ukraine      
715746,brave woman   bbc news   ukraine  woman confronts armed russian soldier  ukrainerussia  ukrainian  ukrainians  ukraineunderattack  ukraineinvasion  ukraine russia  standwithukraine  europe 
715868,lots of gunfire in  kyiv tonight 
715915,ukrainians not leaving their animals behind  they are allowed on the metro in  kyiv   this has become a more compassionate country for animals   working here since   to advance animal welfare  ukraine 
716070,support ukraine  your donation to ukraine will support humanitarian assistance in impacted communities in ukraine   nft  nftcollection  nftcommunity  opensea   ukraine  russia  prayforukraine                 
716074,multiple indications that the largest assault yet on  kyiv has begun   ukraine will fight without retreat   historic acts of patriotic bravery are occurring right now
716110,heavy fighting near  vasylkiv south of  kyiv  where  russia is trying to set a landing force   empr  russiainvadesukraine  ukraine
716127,ukrainian presidential press secretary serhiy nikiforov says kyiv and moscow are discussing  place and time  for negotiations on peace    ukraine  russia  kyiv  moscow 
716221,wow this is massive  thank you taiwan   ukraine  ukraineconflict   taiwan to join  democratic countries  in sanctions on russia 
716251,dear some people  it is possible to support  ukraine without abusing  russian people here in the  uk
716355,russia has warned neighboring finland on friday of  serious military and political  repercussions if the scandanavian nation opts to join nato following the invasion of ukraine    russia    ukrainewar    finland 
716391,russians started flying mi  n  the kyiv  resistance  is in for one hell of an obliteration  plenty of buildings to hide behind to avoid lock ons    russia  russiaattacksukraine  ukraine  kyiv 
716476,the  anonymous collective has leaked the database of the russian ministry of defense website   ukraine
716508,the white house has asked u s  congress for     bn to help  ukraine
716529, russia vetoes un resolution deploring  aggression  in  ukraine   afp
716619,russian saboteur group captured by ukrainian troops in  kyiv tonight 
716682,i think the german bundestag should start flying the ukrainian flag         retweet if you agree   ukraine   ostpolitik   putinswar
716702,here are a few ways that you can show solidarity with ukrainians    ukraine  ukraineinvasion  standwithukraine 
716768,big news coming soon from ukraine  stay tuned    kiew  russiaukrainewar  rusya  ukrainerussia  ukreine  ukrainian  zelenskiy  putin  ukraineunderattack 
716929,unsure of the future  yaryna arieva and sviatoslav fursin rushed their wedding and got married to the sounds of sirens blaring the russian invasion   after their wedding  they both joined the local territorial defense center to help efforts to defend the country   ukraine      
717027,ukraine s military says it shot down a russian ilyushin ii   carrying landing troops near vasylkiv south of  kyiv
717031,you can t fight tanks with banks   ukraine  ukrainerussia 
717071,china abstains in  un resolution on  ukraine diplomatically very significant as it isolates russia who have courted them  india abstained too as did the uae both of these have questions to answer as to why they didn t object to russia s invasion
717263,how many of us are left here anyway  look  humanity is dead  too    kiew  russiaukrainewar  rusya  ukrainerussia  ukreine  ukrainian  zelenskiy  putin  ukraineunderattack 
717383,the moment my  colleague  sees pictures of her family home  partially destroyed overnight in  kyiv   we did not know until that moment it was her actual building that had been hit   thankfully olga s family is safe  
717490,ukrainian national anthem played on trumpet the night of an expected russian mission to take kyiv    russiaukrainewar  wwiii  ukraine  ukraineunderattack 
717509, ukraine un amb to  russia amb     your words have less value than a hole in a new york pretzel     ukraineunderattack
717798,burn in hell   russiaukrainewar  invadersmustdie 
717868,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
717869,up until now ua eliminated in the last hour the following aircrafts  putin regime    il   near vasylkiv     fighter jets     near vasylkiv and   in eastern ukraine     helicopters     near vasylkiv and   in eastern ukraine
718034,zelensky  the president of  ukraine  just said putin will try to take kiev tonight   he s there and knows full well the danger he is in   president zelenksy is only   and has young kids   there must be more the world can do  
718116,reports coming out of ukraine of a soldier being nicknamed as the  ukrainian reaper  who has killed over   russian soldiers on his own           ukraine 
718149, ukraine s pm zelensky   emmanuel macron just called me  he is a true friend of         is with us in the most difficult times  disconnection of  swift and personal  sanctions against putin have just been approved  as well as defense equipment support  thanks france   
718229, ukrainian friends  if you are forced to evacuate  amp  have cats dogs ferrets you can cross the  romania  poland  hungary borders even if your pet does not have documentation  volunteers  amp  vets are at the borders  housing help available   ukraine  ukraina  stopwar  dogs  ukrainewar 
718237,if the  ukraine army can retake  melitopol or make it less secure for  russia this changes again the whole gameplan and makes it harder to go further in the country 
718407,there was always a question what would be the force that would stop  putin  we thought it would be some great  unity of great  countries  and it will take ages to put together  but it was us  it was always us from the very beginning  so proud of  ukrainian army and people       
718477,pure class   thank you     ukraine  ukraine invasion   boris johnson directly addresses russian people in their own language   i do not believe this war is in your name  
718480,glory to  ukraine 
718504,faith in humanity on a very dark day for the world   latvians are singing the ukrainian national anthem outside the russian embassy in riga    absolutely beautiful         standwithukriane  nowar  putinisawarcriminal  putin  russiaukraine  musicislife   
718639,deep respect to president  and the brave people of  ukraine   the spirit of a free and democratic  ukraine is strong  
718717, ukraine s air force shot down a russian il   plane carrying paratroopers near  kyiv  according to ukraine s military command   il   could carry up to   troops  
718825,the sanction nobody is talking about  russian users who attempted to visit pornhub were quite literally cockblocked by a message that told them that the content has been stopped along with a ukranian flag and message of ukranian support   ukraine  ukrainerussia  ukraineinvasion 
718871,after initial failed attempts  russia has not given up trying to seize an air strip near  kyiv  one russian il   plane carrying paratroopers was shot down but another one landed at the vasylkiv airbase which is just south of  ukraine s capital  there is heavy fighting there now 
718927,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
718948,sometimes when the world is at its worst that s when you also see the best in people so fair play to poland  looks like they ve taken a lot of women and children in and gotten them out of the warzone   russiaukrainewar
718970,nato is failing on the  warinukraine and it s horrifying to watch     stop all trade with  russia  amp   swift access now   it will hurt us all financially but the alternative is slaughter of innocent men women  amp  kids   we must all play a part in this fight  
718979,ukraine s un ambassador  sergiy kyslytsya  is just impressive   this speech is incredibly powerful     ukraine     securitycouncil  un
719113,breaking  poland is sending trucks of ammo to ukraine    ukraineunderattack  russiaukrainewar 
719351,when they were busy filling their boots with russian money  it clearly never occurred to the conservative party that one day they would discover the why   well  the bill has finally arrived    ukraine   torycorruption   toryrussianmoney   johnsonout 
719363,a dysfunctional security council incapable of fulfilling its responsibility of maintaining international peace  amp  security is a liability to the world order  the need for  reform is beyond obvious  ukrainerussia
719555,    arrests across protests in   russian cities yesterday  but they re out again tonight  undeterred    including demonstrations in  putin s home city  st petersburg    brave and amazing    this conflict is not with the russian people    russia  ukraine  nowar   
719795,two hours ago  a woman gave birth in the  kyiv subway  this news is what gives us hope  
719811,live now  secretary general  reacts to the latest security council meeting on  ukraine   
719953,topical  ukraine poetry   from canada s  
720009,the united states announced sanctions on russian president vladimir putin  foreign minister sergei lavrov  defense minister sergei shoigu and chief of general staff valery gerasimov for russia s invasion of ukraine    ukrainerussia    sanctions 
720034,if only humans could be like flowers  not being jealous and envious  not always wanting more  not having the ability to choose hate over love  nature does not boast  nature is not greedy  nature keeps us grounded in times of trouble  when we cannot help  peacenotwar  ukraine 
720170,the beginning of a new life in the ukrainian subway      newborn ukrainian  ukraine  ukraineunderattack 
720187, ukraine  russiaukraineconflict  saturdaymorning  tomorrowspaperstoday  although i feel that nato and the biden administration have provoked russia  we have to say that this kind of aggression against ukraine is both deeply counterproductive   and terrible for ordinary citizens  
720268,an   year old showed up to join the ukrainian army  carrying a small case with   ts  a pair of extra trousers  a toothbrush and some sandwiches  he said he was doing it for his grandchildren       ukraine 
720286,please retweet   ukraine  istandwithukraine  nowarplease  russia 
720474,a big well done to  on this interview      let s be honest  ukraine vs  russia is like me taking on  they don t want that  it s russia been absolutely scumbag bullies    russianinvasion  russiaukrainewar  russiaukraineconflict  warcrimes  freeukraine 
720604,the more i watch this unfold here  the more i think this will turn out catastrophically for putin  ukraine
720670,glory to  ukraine 
720818,i participated in the  unsc meeting on  ukraine    china abstained in the vote on the draft resolution    we believe that any action of the un security council should be truly conducive to defusing the ukraine crisis   
720825,this russian war crime got caught on camera   ukraine  
721302,peace is the presence we look for in our hearts  peace is what quietly soothes our minds  peace is the blanket that covers the world with happiness  peace is what the world wants  there is so much hope and compassion resting in peace just now   ukraine  worldpeace 
721450,you re not alone iain   but the people of  ukraine are   in their darkest of darkest hours  we have let them down   neveragain  putinisawarcriminal 
721455,ukraine un representative  if you say the sanctions are inadequate  the bodies of dead russian soldiers will suffice    kiew  russiaukrainewar  rusya  ukrainerussia  ukreine  ukrainian  zelenskiy  putin  ukraineunderattack
721860,swear on my grandad s ashes  you better keep your mouth shut  bag of nerves here    standwithukriane  russiaukrainewar  ukraineunderattack  nowarplease
721932,tonight  ukraine still fights alone   empr  standwithukraine  russiaukrainewar  russiainvadesukraine 
721998, the ghost of kyiv  who is shown in this video shooting down a russian fighter aircraft  has reportedly shot down   russian aircraft in a single day  making him an ace pilot   helpukraine  russiaukrainewar  theghostofkyiv 
722030,yes    s  russia is officially a pariah state with no allies 
722177, russiaukrainewar  now more than ever  we need to  rejoineu 
722205,up until now ua eliminated in the last hour the following aircrafts  putin regime    il   near vasylkiv     fighter jets     near vasylkiv and   in eastern ukraine     helicopters     near vasylkiv and   in eastern ukraine
722417,  breaking  large explosions can be heard from  kyiv right now   you can watch live footage below    russia  ukraine 
722424, russiaukrainewar updates 
722477,breaking  for the first time in ever  nato activates its     strong  combat ready nato response force in response to russia s illegal invasion of ukraine  the force consists of land  air  sea  and special operations forces      russiaukrainewar  russiaukraine  ukrainerussia 
722509,the values of the  un charter will prevail despite what happened today  says  following  the security council session in which  russia vetoed the resolution condemning the  ukraineinvasion  
722526,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
722541,ukraine news   citizens of ukraine sing the anthem of ukraine in a bomb shelter in cherkasy   war  ukraine  warinukraine  russia  news  newsukraine                                                                              newstoday  newsaboutukraine
722645,the scene outside of downing street right now  where demonstrators are drawing attention to russian money sloshing about in london    ukraine  russia 
722715,   during the air raid in the one of  cherkasy shelters people sang the anthem of  ukraine  stay strong    war  ukrainian  russia  ukraine  ukraineinvasion 
722829,  tank  car  crashes   putin  kill  passengers  russiaukrainewar     russia  asesinos   people in  and what  nato  otan do it   
722916,ambassadors say the next step is to get the  un general assembly to call for  russia to remove its troops from  ukraine 
722997,up until now ua eliminated in the last hour the following aircrafts  putin regime    il   near vasylkiv     fighter jets     near vasylkiv and   in eastern ukraine     helicopters     near vasylkiv and   in eastern ukraine
723038,this amazing ukrainian soldier blows himself up to destroy a bridge to prevent russian tanks from advancing  he is just one of the heroes who should be recognized     ukraine  ukrainerussia  russiaukrainewar  ukraineunderattack 
723053,  bullshit george   trump wanted out of nato which emboldened  putin
723107,the scene outside of downing street right now  where demonstrators are drawing attention to russian money sloshing about in london    ukraine  russia 
723113,breaking  at least two explosions heard in  kyiv  a bright flash was seen in the sky in the live feed    russiaukraineconflict  russiaukrainecrisis   ukraine  russia  ukraineunderattack  russiaukrainewar  russianinvasion
723235,a helicopter and an su   jet crashed in donbas    kiew  russiaukrainewar  rusya  ukrainerussia  ukreine  ukrainian  zelenskiy  putin  ukraineunderattack
723299,pain has no color  race  language or religion   we wish peace    russiaukrainewar  peaceforukraine 
723316,  russia will  storm  kyiv tonight  ukraine s president has warned   russiaukrainewar  
723448,homeless and hungry because of the war  seeking human kindness   god bless you    btc   bc qgjjk p fesq fjfnfvxf mjke ynj ge     putin  putinisawarcriminal  ukraine  russiaukrainewar  russianinvasion  russia  kyiv 
723459,breaking   this is huge because this  russia plane wanted to bring the paratroopers to  kiev the capital to begin the big push into the capital this night or this weekend  ukraine 
723570,ambassadors say the next step is to get the  un general assembly to call for  russia to remove its troops from  ukraine 
723723,  russia will  storm  kyiv tonight  ukraine s president has warned   russiaukrainewar  
723768,russians started flying mi  n  the kyiv  resistance  is in for one hell of an obliteration  plenty of buildings to hide behind to avoid lock ons    russia  russiaattacksukraine    ukraine  russia  military  kyiv  moscow 
723966,paris now     prayforukraine  ukraineunderattack  ukrainerussia  ukrainewar 
724072,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
724168,faith in humanity on a very dark day for the world   latvians are singing the ukrainian national anthem outside the russian embassy in riga    absolutely beautiful         standwithukriane  nowar  putinisawarcriminal  putin  russiaukraine  musicislife   
724234,live cam kiev sometimes you hear or see the explosions of the attack on the capital  ukraine by  russia see 
724298,four civilians killed    wounded in russian cluster munition attack on hospital in eastern  ukraine  russian forces should stop unlawful attacks with weapons that indiscriminately kill and maim   
724328,ukrainians in shelters in cherkassy sing the national anthem of  ukraine  
724428, ukraine  kyiv  ukraineinvasion one day i will delete such tweets  but now i feel better when i do them 
724482,zelensky stays in  kyiv  he recorded a video on bankova street along with other statesmen of  ukraine    thus  he refuted the misinformation of russian propagandists about his alleged escape from the city  
724669,she s in paris and her mom currently in  ukraine     the world is really watching   ukrainerussia  russiainvadedukraine  russiaukrainewar  russiaukraineconflict  ukraine 
724672,a more sombre  politicalpanel on   excellent         drive show than usual  me  amp    in agreement for once   but when it comes to  ukrainerussiacrisis there is no debate     standwithukraine 
724878,   the fate of  ukraine is being decided tonight  but also the fate of the west  declare a  noflyzone over ukraine at the invitation of their sovereign govt  disrupt russias air ops to give the heroic ukrainians a fair fight   it s now  or later 
725115,paris now     prayforukraine  ukraineunderattack  ukrainerussia  ukrainewar 
725129,dick face putin  zoom it   ukraine  russiaukrainewar 
725330,a ukrainian soldier s last words to russian warship   russian warship  go fuck yourself    russiaukrainewar   ukraine   ukrainerussia 
725555,how many russian oligarchs got visas and passports via  donations   yet ukrainian refugees fleeing a war have had visa applications suspended by the uk  as europe opens its doors to ukraine  the uk slammed theirs shut  i am so ashamed    johnsonout   ukrainerussia  nowarplease 
725562,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
725619,     ukraine  north  kiev now  gun shots and explosions can be heard 
725873,reinforcements in belarus are reportedly moving towards ukraine  ukraineunderattack  ukrainian  ukrainewar 
725961,  and i spoke about this earlier today    he said he was seeing cab drivers and shop owners lining up to help defend  ukraine  you can watch our full conversation here     
725972,china abstains in  un resolution on  ukraine diplomatically very significant as it isolates russia who have courted them  india abstained too as did the uae both of these have questions to answer as to why they didn t object to russia s invasion
726025,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
726155,as russian troops plan to take  kyiv  tonight  a defiant ukrainian community plays their national anthem on a trumpet       please keep sharing your videos with us   ukrainerussia  ukraine  russiaukrainewar  ukrainewarreport  ukrainewar 
726275,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
726566,faith in humanity on a very dark day for the world   latvians are singing the ukrainian national anthem outside the russian embassy in riga    absolutely beautiful         standwithukriane  nowar  putinisawarcriminal  putin  russiaukraine  musicislife   
726618,the  ukraine s president s speech to the russian people was so moving    compare that to what putin says and it should be common sense to the russian people who the aggressor is  they just need to see it   nowarplease  stopputin  russia  ledbydonkeys 
726689, russiaukrainewar    volodymyr oleksandrovych  zelenskyy is a ukrainian politician  former actor  and comedian who has been serving as the president of ukraine since     age    
726757,   russians dressed in the black uniform of ukrainian police stop cars for  documents check  and then hijack cars   keep in mind    stopputin  stoprussia  russianarmy  russiaukrainewar  putin  putinswar
726904, unitednations  amp   nato hopes you ll soon get distracted with your day to day life  amp  forget the fact that they sat around doing nothing while  putin cut into  ukraine  amp  tore out its heart with yet untold numbers of  ukranian civies  amp  soldiers alike dying in defense of their home 
726927,an   year old showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids       ukraine  war  russia 
726954,    arrests across protests in   russian cities yesterday  but they re out again tonight  undeterred    including demonstrations in  putin s home city  st petersburg    brave and amazing    this conflict is not with the russian people    russia  ukraine  nowar   
727042,as russian troops plan to take  kyiv  tonight  a defiant ukrainian community plays their national anthem on a trumpet       please keep sharing your videos with us   ukrainerussia  ukraine  russiaukrainewar  ukrainewarreport  ukrainewar 
727261, bbcnews  c news  itvnews  skynews            russian tank runs over car     to all newscasters in  moscow every last one of them should show this to all muscovites considering the bully is feeding them  fakenews 
727275,   his a direct    last time i checked   along with   jeffreyepstein   scary  amp  unexplained  amp  un investigated links   just like   princeandrew  too        why he still connected to   thelabourparty  in anyway         lordmandleson  petermandleson  russia
727297,this is a dilemma for  johnsonthecorruptpm    does he  like  farage  side with his paymaster  putin        or does he honour uk s commitments to  nato   publish the unredacted  russiareport in full  johnsonout    johnsontherussianstooge   russianmoney   torycorruption 
727311,a ukrainian soldier s last words to russian warship   russian warship  go fuck yourself    russiaukrainewar   ukraine   ukrainerussia 
727383,   his a direct    last time i checked   along with   jeffreyepstein   scary  amp  unexplained  amp  un investigated links   just like   princeandrew  too        why he still connected to   thelabourparty  in anyway         lordmandleson  petermandleson  russia
727386,the  us government should remove any mention of the minsk accords before the resolution on  ukraine is moved for vote in the  un general assembly   instead  the us should insist on  russia s unconditional withdrawal from ukraine s territory  including  crimea    nominskaccords
727411,this ukrainian soldier sacrificed himself by blowing up a bridge to prevent the russians from advancing       a true hero  rip   russiaukraineconflict  russiaukrainewar  istandwithukraine 
727484,pain has no color  race  language or religion   we wish peace    russiaukrainewar  peaceforukraine 
727512,this little ukrainian girl got injured during russian invasion   she tells the russian president   vladimir putin  you are hurting ukrainian children  pull back your troops    ukraineunderattack  worldwar   ww   russianinvasion  ukrainerussia  worldwariii  wwiii 
727527,a hero    ukraine  kiev  helpukraine  ukrainerussia  russiaukrainewar 
727546, milliontoken is a vehicle driving  financial freedom for everyone  the founder s views on the current events in ukraine are irrelevant to the investors of the token  may peace win     learn more      finance  crypto  russia  ukraine  btc   doge
727596, russiaukrainewar guys leave a like 
727847,the fact that internet is still up in the majority of ukraine puzzles me    ukraine  russia  military  kyiv  moscow
727886,just to think a week ago i was so happy  days later now i m dealing with anxiety     please help my people    putin  russiaukrainewar  russiaukraineconflict  worldwar   ukraine  ukrainerussia  ukraineunderattack  ucraina  russianinvasion  ukrainewar 
727945, when  russia invaded  ukraine   putin took away the future for the young people of russia  we are now an international pariah and our economy will crash for a generation   says a russian economist  
727982,his a direct    last time i checked   along with   jeffreyepstein   scary  amp  unexplained  amp  un investigated links   just like   princeandrew  too        why he still connected to   thelabourparty  in anyway         lordmandleson  petermandleson  russia 
728044,example of bravery     ukraine      ukraine  russia    russiaukrainewar 
728073, live national     tv stream of  ukraine is on air covering  day  of  russia  russian occupants journey to  hell  
728249,china s permanent representative to the  un zhang jun spoke following the failure of the security council in passing the draft resolution on  ukraine  russia vetoed the measure  china  india and the uae abstained  while   other members supported it   un  unsc  cgtnamerica 
728685,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
728728,  heavy fighting continues in  vasilkovo   russia is trying to land troops
728832,kyiv is under attack    six russian helicopters flying in formations many many russian tanks just rolled in kyiv    we will fight till the end        russiaukrainewar  freeukraine  stoprussia  ukraine  prayforukraine
728851,breaking   hactivists  anonymous m who declared cyber war on russia has leaked a database of russian ministry of defense website logins   high ranking members of the russian military use passwords such as  qwerty  ytrewq    and  rape          ukrainerussiaconflict
728972,   few of us   mercifully   will ever be tested as ukrainians are being right now  but from the president to the women and men in the streets  their courage and resolve is awe inspiring  it s nowhere near enough  but we send them strength and solidarity    standwithukraine       
729129,that s a ukrainian strela    and its driver was not paying attention so he drove over a car coming on the other side   no  russian strella    in  kyiv  no russian in kyiv city yet  the civilian driver survived  
729207,top respect to ukrainian president volodymyr zelenskyy who is showing strong leadership and extraordinary courage in the face of adversity  leadership is being there in the tough times with your people      standwithukraine 
729400,the more i watch this unfold here  the more i think this will turn out catastrophically for putin  ukraine
729677,we aren t safe going about  a lot of banks have been shot down and atm machine destroyed    the best mode of exchange now  is crypto please we need your support   bitcoin bc q qgy l u vss hlx hr f g rkh tcmrejk   doge coin dmjdu b req sgbw rvntszhhs dgpu    ukraine  stopwar 
729703,anyone who wants to donate to refugees in ukraine i have too many cases without money   please help him    retweet   ucraina   ukraine   ukrainerussia   ukraineunderattack   ukrainerussiaconflict   russiaukraineconflict   xrp  xrp coin    rwc mqr gb n bvshyah erdjt dom v  
729740,i can hear lots of explosions  western side of  kyiv   sounds like outgoing artillery fire  the russian troops are very close to the capital  russiainvadedukraine
730616,reports coming out of ukraine of a soldier being nicknamed as the  ukrainian reaper  who has killed over   russian soldiers on his own           ukraine 
731074,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
731307,meet kyiv vitali klitschko  he is the  mayor of  kyiv and former  heavyweightchampion of the world   klitschko is a  millionaire he could have fled  ukraine by private jet but instead he decided to risk his own life and fight for his country  history will remember this courage  
731310, parliament ought to deploy themselves at massive refugee relief programme for frontline states to  ukraine rather than empty gestures  politics is not only cheap sound bites    ukraine deserves a lot better than uk politicians 
731544,breaking  poland is sending trucks of ammo to ukraine    ukraineunderattack  russiaukrainewar 
731587,why are us generals mapping out military strategy for  russia to attack  ukraine on my television    please stop      
731678,how poignant is this   keep going  ukraine      
731775,   russia s claims to use precision guided weapons in  ukraine are patently false  the russian military has shown a blatant disregard for civilian lives by using ballistic missiles and other explosive weapons with wide area effects in densely populated areas 
731835,the eu is an impotent giant  it has been exposed   ukraine
731861,the  hoan is not lit right now  but i ll share its transformation shortly in solidarity with ukraine    ukraineunderattack 
732417,breaking in vasilkov  kiev region  there are heavy battles  where the occupiers are trying to land troops from the air    the armed forces of ukraine     verified informations    ukrainerussiaconflict  ukraine  russia
732514,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
732784,        ukrainian hackers blocked the work of the websites of   largest banks in russia  sberbank is lying  vtb is malfunctioning   the website of the ministry of defense of the russian federation has not been working for several days   ukrainerussia
732943,lots of  nato   amp   no fly zone  used in same breath today  an nfz can t just be established  it must be enforced  it means  nato allies would have to commit to shooting down russian planes  this isn t going to happen  it would mean immediate and severe escalation 
732947,more than   russian scientists and scientific journalists have signed an open letter against the  war in  ukraine    for me  it is of particular significance  because i am one of the signatories    please retweet and tell everyone we don t support war   
733324,the eu and all these countries are now ignoring the problem  they send  prayers  to the innocent ukrainians who are getting killed  and they are helping putin to doom innocent russians who hate his war to be doomed in this godforsaken country forever   ukraine  stopputin
733348, putin s attack on  ukraine    hitler s takeover of  czechoslovakia  the similarities are both shocking and scary  my report today on facebook   linkedin   
733558,donate to support the ukrainian red cross and its work to help civilians in this difficult time for ukraine  you can donate on   urcs website     iraiser platform       please share   supportukraine  ukraine  urcs  donateukraine 
733610,i ve been cautious about  ukraine s president  and was not a fan of many of his domestic policies  however  he has so far performed with dignity and bravery as an unexpected war leader of a nation under a foreign attack  kudos to the ukrainian president  
733773,romanians are mobilizing rescue efforts right now at the border crossing to ukraine in siret as waves of ukrainian men  women and children cross into the country to seek refuge   ukraine  russia  people can be seen arriving with water  food  diapers and bags of clothes  
733780,another amazing cookie by        ukraine  ukrainerussia  ukraineunderattack 
733855,i am requesting that the biden admin preemptively announce that anyone who joins a puppet russian installed govt in  ukraine be automatically sanctioned receive a visa ban  amp  will be the subject of an interpol red notice  i ask other nations to do the same
733970,sirens have been going off every couple of hours today  sometimes right before going on air  time to get creative  as far as our fried brains allow     bringing you the latest from  ukraine out of our bunker in  kyiv  with wonderful  and robbie wright   
733985,question  which european country has a serving president of jewish background and a deputy foreign minister of muslim background     ukraine           president volodymyr zelensky and  st deputy fm emine dzheppar  
734023,in tbilisi tonight  ukraine 
734106,  all major uk mobile phone providers have waived charges on calls  texts and data to and from ukraine so checking on loved ones is free  please rt and spread the word   ukraine 
734244,about to go to bed and can t help thinking about all the people fighting for their country who will not be sleeping tonight    i feel for all of ukraine         ukraine 
734672,  all major uk mobile phone providers have waived charges on calls  texts and data to and from ukraine so checking on loved ones is free  please rt and spread the word   ukraine 
734744, let support friends and families in      btc  bc q qg tacypesv ky shxufh ead vsf t l v  eth   xbba ed cbeee eb c c  any amount you can helps    ukrainerussia  ukraineinvasion  ukrainewar  ukraineunderattack  natoinukrainenow  prayforukraine  prayforpeace
734900,funny threat to offer more russian boys an early death  but hey ho  there you go  it is  putin after all  
734963,the ukrainian president launched a withering condemnation of the us   the most powerful country in the world looked on from a distance  as russia invaded     russiaukrainewar  
735282,ukraine is on its own right now  it s time for self defense   freemazinnamdikanunow  russiaukraineconflict  russiainvadedukraine  russia  putin  putinswar
735728,   breaking  live     russia  russian occupants just dressed into form of  national police of  ukraine  and shooten all  ukrainian  ukrainians guards near gates of  vasylkiv airbase  
735734, uk ignored chechnya war crimes to push bp s oil interests     working to get  putin elected in     mi  head during  blair s trip said it was arranged to help putin get elected in upcoming russian presidential election   
735754,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
735833,this amazing ukrainian soldier blows himself up to destroy a bridge to prevent russian tanks from advancing  he is just one of the heroes who should be recognized     ukraine  ukrainerussia  russiaukrainewar  ukraineunderattack 
735845,tough old day  i got arrested by the ukrainian army for filming them   are you a russian spy   no etc  they were nicer than putin  i got a cup of tea  spent time at ukraine int hq as they checked me out  never mind   putin s war is not going well    vladimir putin is in trouble  
735938,international efforts to freeze  russia from  swift finance system blocked by refusal of  germany  italy to agree  so much for international unity against  putin
735994,germany is an enigma  they put their own interests above those of  ukraine  oppose restrictions on swift  continue to pay billions for gas from  russia and where are the crowds  with banners for the  ukranian war  refugees  apparently  white european christians are not welcome 
736298, germany allowed  putin private  m yacht to leave a hamburg shipyard mid refit     weeks ago  it sailed to russian waters 
736341,tech companies are grappling with how to protect their businesses and employees amid the crisis    russia  ukraine  hrnews  hrtech  ukrainewar  
736373,faith in humanity on a very dark day for the world   latvians are singing the ukrainian national anthem outside the russian embassy in riga    absolutely beautiful         standwithukriane  nowar  putinisawarcriminal  putin  russiaukraine  musicislife   
736422,one of the most beautiful things that the people have created is that by protesting and marching  they are questioning their hatred of the policies of their governments against other nations  as well as their hatred of our sabotage war    ukraine  russia  
736453, what would  putin s exit strategy be if it all goes badly for him    ukraineinvasion
737081,as the rest of europe removes all visa and passport requirements for ukrainians fleeing from conflict  the uk government suspends visa applications  johnson s lack of humanity would be sickening if we were not so used to it  a national disgrace  ukrainerussia  johnsonout   fbpe 
737448,heavy artillery audible from the independence square live feed in  kyiv     kyiv  ukraine  artillery 
737583,   approximate front after   days of  russian    invasion of  ukraine      ukrainewar   freeukraine   ukrainerussia   ukraineunderattack   ukraina  wojna  stopthewar  stopwar  warcrimes   
