,text
822247,this man is strong  this video is heartbreaking  so every superpower is afraid to fight putin  ukraine is alone  wwiii 
822550,putin is waking up to a  kyiv still standing strong as thousands of misled russian boys are sent home in body bags    his invasion is a failure  his puppets are turning on him  and his people have had enough  
823205,civilians in  ukraine stay away from military buildings  stay inside  tape windows x  amp  stay far away from windows  take photos of passports id  tape parents  names  amp   number  amp  id on kids  know escape route out of building  pack flashlight  first aid kit  fire blanket 
824235,with the severity and scope of these russia sanctions  we may be about to learn which people and organizations russia is financially affiliated with in the us   ukraine
825555,the ukrainian army strikes its first blow outside  ukraine  they have attacked a russian military base in millerovo  in the rostov oblast   russia   it is the first attack by a foreign country on russian territory since nazi germany in the   s   ukrainerussia 
828440,ukrainian president zelensky shot and published a video in the capital kiev to respond to those who said he left his country and fled  salute to ukraine  which will defend its country to the end with honor and courage    ukrainewar  ukraineunderattack  kiew  putin  aliyev 
828814, russia invaded  ukraine and everyone throughout the world can help ukrainian people stop this terrorussian agression  don t finance putin s war   stop buying russian products 
833764,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
834438,zelensky rejected u s  offer to evacuate him from kyiv   he will stay in kiev until the end   the greatest leader     putin   china   ukraine  wwiii           russiaukraineconflict  nato 
834697,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
835619,good morning world    putin fuck you    kyiv  kiev  kievukraine  ukrainerussia  ukraineunderattack  ucraniarussia  ukraine 
838489,there may be many good reasons for the  eu to keep gas  oil  amp  other imports from  russia intact  the simple fact remains that the large payments for these  russian exports are financing  russia s war in  ukraine  this is known to  ukrainians  it should be known to all  eucitizens 
840166,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
840350,breaking  russian president vladimir putin has announced unexpected partnership in light of economic collapse after invading ukraine   ukraine  breaking  russia  war 
842628,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
843345,the anonymous collective is officially in cyber war against the russian government   anonymous  ukraine
846731,the sanction nobody is talking about  russian users who attempted to visit pornhub were quite literally cockblocked by a message that told them that the content has been stopped along with a ukranian flag and message of ukranian support   ukraine  ukrainerussia  ukraineinvasion 
848036,see my thread article here for real truth on the ukraine situation     war  ukraine  russia  fakemedia  fakevideos  msmlies  specialoperations  putin 
848517,putin can cause more bloodshed and continue destroying infrastructure  but it s difficult to see how he  wins   he expects unconditional surrender  in my opinion anything except that is a humiliating loss for him  i pray to see the day he pays for his crimes   ukraine    
849705,a lot of you will continue to berate me for standing against  russia  but i suspect  in a relatively short time  you will change your minds when  putin supports  china in a war against your home countries in the  pacific and the west 
852202, breaking   the pornhub service has banned access to the site for users from russia   now  those who want to pass the time  instead of porn  they see ukrainian flags  words of support for ukraine   ukrainerussia  ukrainekonflikt  russiainvadedukraine 
853924,my shelter friend   ukraine  russiaukrainewar  killputin 
855430,there was always a question what would be the force that would stop  putin  we thought it would be some great  unity of great  countries  and it will take ages to put together  but it was us  it was always us from the very beginning  so proud of  ukrainian army and people       
855607, russiaukrainewar seems to hv eradicated  covid      
856295,a   ukrainian pilot  vladmir abdonov  has downed     russian jets over   ukraine   x su    x su    x su    x mig    the ghost of kyiv   ukraine  russiaukrainewar  ghostofkyiv  kyiv 
857031,   a residential building was hit in  kyiv  
857050,this is so true     ukrainerussia  ukraine  ukraineunderattack  ukrainewar  ukrainepeople 
859724,lovely choral version of  a prayer for ukraine     bozhe velykyi  yedynyi     some nice bass notes in there   ukraine 
860161,chief prosecutor of the international criminal court  put combatants and commanders on notice that he was monitoring russia s invasion of  ukraine and had jurisdiction to investigate and prosecute war crimes and crimes against humanity inside ukraine     
861156,ukrainian red cross staff  amp  volunteers started to collect warm clothes and stuff  food  hygiene items and other necessities  and also provide shelters for evacuated people   in  ukraine      thousands of people had to leave their homes to find safer places for their families  
864153,china s     point position on  ukraine issue  fm wang yi made clear  china s position on ukraine during phone calls with his british    eu    amp  french   counterparts today     thread   ukrainerussia  ukrainecrisis  russiaukraine
869695,after a russian cruise missile hit a residential building in kyiv  according to preliminary data  there were no victims or injured   ukraineunderattack   russiaukrainewar   ukraine 
871143, x    is proud to announce we have made a donation in the sum of        to    a charity which stands for supporting the humanitarian needs for the people of  ukraine        full ann     standforukraine    peace 
871563,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
874675,hello  new  ukraine      russia    thread  
875081,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
876150,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
876291,a   ukrainian pilot  vladmir abdonov  has downed     russian jets over   ukraine   x su    x su    x su    x mig    the ghost of kyiv   ukraine  russiaukrainewar  ghostofkyiv  kyiv 
876361,behold the beacon of liberty   comedian and patriot who refuses to flee in the face of putin s invasion    ukraineunderattack 
878885,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
879070,rt if you want  to resupply  with more javelin  amp  stinger missiles  show him america supports  ukraine 
881562,this is just the whole truth      ukrainewar  ukraine  russia 
881634,disinformation plays an important role in  russia s invasion of  ukraine    some of the disinformation narratives used to justify the invasion answered below     
882553,deputy prime minister iryna vereshchuk appealed to the international red cross  urging the organization to help return the bodies of the  russian occupants to their homeland  
882632,ukrainian civillians treating russian fascists to some local molotov cocktails  burn  invaders  welcome to hell    ukraine 
883162,new  russian tank runs out of fuel  gets stuck on highway  driver offers to take the soldiers back to russia  everyone laughs  driver tells them that  ukraine is winning  russian forces are surrendering and implies they should surrender aswell  
883620,the greatest president    this guy won millions of hearts       zelensky  russiaukraineconflict  putin  ukraine  russia   worldwar   russiaukraineconflict 
887629,this is tbilisi tonight  all and just for  ukraine   
889030,dear people i live in ukraine  all the people know about war and only one thing haunts me  russia said that they won t attack civilians   just look what they did  if u want to help please like and retweet this post  ukrainewar  russia  worldwar   ucraniarussia  russiaukrainewar 
890433,london     ukraine tonight 
890652,the us asked the ukrainian president volodymyr zelenskyy to evacuate  kyiv to the behest of the us  he turned it down and said  the fight is here  i need ammunition not a ride   
891062, ukraine s people have left their normal lives to defend their homeland against russia  as thousands have become refugees  amp  many others have voluntarily taken up arms to assist their military   brings you the latest from  kyiv   reiders 
894342,meanwhile in saint petersburg riot police has arrested a woman with a newborn baby for holding a peace sign at the demonstration against the war in  ukraine  she since was taken in the police car to the police station  more information to follow   russia 
895720,  looks like a dogfight between russian and ukrainian jets over vasylkiv  vasylkiv remains under ukrainian control after a failed russian airborne landing  and the  ukraine air force is still in the skies  
896090,spot the difference       ukraine  russia  nato  iraq 
897075,russia is bombing apartment buildings in the middle of  kyiv   kyivunderattack  standwithukriane  ukraineunderattack retweet this  
899005,russian airforce headed for  ukraine from the  blacksea 
899751,    russia  suspension of broadcasters ebu membership to be discussed on monday 
901181,latest attempt at  followbackfriday  if you are pro eu  anti tory  disgusted with the uk govt and concerned about its ability to respond to the  ukrainerussia crisis due to being knee deep in oligarch donors give us a follow and i ll follow back  
901536,at     a m  today  an air defense system shot down a  russian missile aimed at the dam of the  kyiv reservoir  this was reported by the  ukrainian ministry of infrastructure 
903181,too many pieces of sh t running countries these days    justintrudeau is pos  joebiden is a pos  emanuelmacron is a pos  borisjohnson is a pos  jacindaardern is a huge pos  vladimirputin is a pos   case and point    bidenisadisgrace  russiaukrainewar  canadiantruckers  mandates
904267,so ireland opens its doors unconditionally to ukrainian refugees but the glorious united kingdom will only accept those who have relatives here  a distinct difference of class and empathy  god bless ireland      ukraine
905670,this    ukraine  ukrainewar  ukraineunderattack  standwithukriane  hitlerputin 
906010,pornhub   reportedly blocks russian users from site in support of  ukraine   also pornhub  
906109, javelin and  bayractar have caused enormous losses to the russian forces     ukrainewar 
906605,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
908380, russia s invaders are working their way towards the center of  kyiv  they aren t going to be very happy if when day breaks  amp  they realize they have been cut off  amp  are now trapped by thousands of pissed of  ukranians
909631, wwiii the world of hypocrisy  
911637,the russian ministry of defense website is down   anonymous  ukraine
912884,i planned to plant tulips and daffodils on my backyard today  instead  i learn to fire arms and get ready for the next night of attacks on  kyiv  we are not going anywhere    this is our  city  our  land  our soil  we will fight for it  so next week i can plant my flowers  here  
913361,no one wants to be a hero            ukraine   russiaukraineconflict 
918549,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
918767,zaporizhzhia and poltava are being shelled by russians   ukraine    
918930,initial reports from poltava  a number of russian uavs were shot down  ukraine   
920338,the  eu has imposed a complete ban on the supply and leasing of aircraft and helicopters to  russia  as well as their insurance and maintenance  the ban also applies to old contracts  the  russian federation may lose half of its aircraft fleet 
920639, ukraine  ukraineunderattack  putin  stop putin 
922938,this was a massive convoy of russian troops including     howitzers leaving the kharkiv front line  maybe russians are rotating forces or moving them around  the video only has part of the convoy   cnn  russia  ukraine 
923708,   breaking   moments when a russian living in ukraine gets angry with russian soldiers    i m russian too  and i live here  fighting your own brothers     ukraine  russia  putin  nato  kyiv  kiev  ukraineunderattack 
925154,i call on the entire international community to further join forces and help end russia s invasion of  ukraine by adopting the related resolution at  unga    russia has to immediately stop its military aggression or face international isolation 
925425,  ukraine is the tip of the spear for the democratic embrace of dreams  if we allow it to fight alone  our soul as america is lost     sean penn        ukraineunderattack  ukraineinvasion  ukrainewar  ukraine  seanpenn  quote
926936,the ukrainian defense ministry is apparently launching a hotline for the mothers of russian soldiers captured or killed in  ukraine 
927539,  azerbaijanis in ukraine are joining the volunteers and fight against the  russian invading army  they ask for your prayers   we are with ukrainian people  as they were with us  slava  ukraine        azerbaijan 
928161,breaking  hungary no longer opposing swift sanctions   source  deputy polish foreign minister     ukraine
928643,an   year old showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids       ukraine  russia  putin  nato  kyiv 
930821,this is tbilisi tonight  all and just for  ukraine   
931260,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
939634,tweet of the day   why are the people of  ukraine defending themselves against  russia seen as hero s but the people of  palestine defending themselves against apartheid israel  way more brutal than russia  seen as terrorists     freepalestine    
940464, i have come to berlin to awaken the stony german conscience    says polish pm morawiecki   ukraine
944467,the belarus ambassador to london   summoned   foreign office and told new members of its ruling elite   sanctioned  ukraine  ukrainerussiaconflict
945201, chernihiv regional state administration calls on everyone who is not in the territorial defense to hide in shelters so as not to interfere with the armed forces of  ukraine  
945490,more than   russian scientists and scientific journalists have signed an open letter against the  war in  ukraine    for me  it is of particular significance  because i am one of the signatories    please retweet and tell everyone we don t support war   
946636,the difference between a boss and a leader   ukraine  russia 
950536,ukraine s heavyweight champion of the world oleksandr usyk with a powerful message to vladimir putin and the people of russia   stop attacking us  stop this war     ukraine 
954869,i will say it plain and simple  there is no war  only a few  psyops and a lot of mainstream media amplification  just like  covid  was   russiaukrainewar
958204,you shall not pass   ucrania  ukraine  kyiv  kiev 
958726,a scene from inside the residential building struck by a rocket this morning in  kyiv   ukraine  
958873,a russian missile hits a condominium building in  kyiv  the capital of  ukraine   russia is attacks cities all over ukraine  we   ukrainian people  ask all the world to support us in our battle with the evil empire   war  russia 
964671,all the pain  death and suffering in  ukraine because of one man s ambition and greed  we should all watch out for these leaders who wants glory for their country at the expense of other peoples freedom  
971857,a scene from inside the residential building struck by a rocket this morning in  kyiv   ukraine  
973342,   confirmed  live metrics show that twitter has been restricted on multiple providers in  russia as of     a m  utc  the incident comes as the government clashes with social media platforms over policy in relation to the  ukraine conflict      report   
974987,     pm  met with  olaf scholz to discuss current situation in  ukraine and further sanctions against russia  
978041,this ukrainian soldier s balls to the wall message to the invading russian army is epic    standwithukriane  ukraineunderattack  defeatputin 
980611,the russian armed forces are preparing a large scale bombing operation in the capital of  ukraine 
988606,if  russia occupies  ukraine it will likely deploy the fsb s  sorm phone internet surveillance system  exposed by wikileaks in     spyfilesrussia     
1000995,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1001783,putin has now successfully turned zelensky into a national and international hero  and should he kill him  will ensure that he is forever known as a martyr for freedom  democracy and a country s right to self determination  i stand with ukraine and the ukrainian people   ukraine 
1005695,  war pulling life from the city   a curfew now in force in  kyiv from   pm today until   am on monday  the subway system is now a   hour shelter     ukraine
1008855,interrogation of a captured tanker   we wanted to ride along the border    they look completely lost    putin  ukraine  russia  russianinvasion  kyiv  zelensky 
1009166,the build up continues  another large convoy of russian military trucks moving towards the ukrainian border south of belgorod in russia   cnn  russia  ukraine 
1013083,   breaking ukrainian players of the dynamo kiev team announced that they took up arms and joined the resistance against russia     russia  ukraine 
1016671, ukrainian women also took up arms 
1034483,apparently  thousands of romanians have been waiting in their personal vehicles to pick up  refugees at one of the ne borders with  ukraine   i m not often elated at news from back home  but this makes my heart swell   standwithukriane  standwithrefugees 
1037711,   confirmed  live metrics show that twitter has been restricted on multiple providers in  russia as of     a m  utc  the incident comes as the government clashes with social media platforms over policy in relation to the  ukraine conflict      report   
1040968,my favorite  as the putinists don t know the terrain we re taking direction signs down  considering replacing them with  a welcome  messages  fuck off  fuck off again  fuck off back to  russia 
1042499,brilliant  israeli ambassador to moscow  summoned to explain tel aviv s position on  ukraine conflict  is asked why they are  supporting nazis  in ukraine   via 
1046083,breaking   anonymous has taken down the website of the chechen republic     gt  off   oprussia  standwithukraine
1046418,vitali klitschko is a multi millionaire  he has the wealth and profile to be anywhere in the world    he is currently armed with weapons waiting for russia to attack as he aims to defend his country  ukraine   this needs recognition of the highest order  what a man     
1047583,  if you have a ukrainian in your life and heart  then you know this courage is just who they are  they will fight to the last house and the last person  man or woman  to defend ukraine  they also fervently believe they are fighting to defend a free europe  they need help   ukraine
1049113, russian warship  go fuck yourself     i need ammo  not a ride     put these seeds in your pocket  so at least sunflowers will grow when you die here     ukraine   
1049383,   free train tickets     we are offering free train tickets from ko ice to the rest of slovakia and to czechia to people fleeting  ukraine  the only condition is a ukrainian passport  we are also operatively increasing our bus connections from mukachevo to ko ice     
1050317,pull the plug on  putin end the  russianinvasion of  ukraine    the world   must stand up against  tyrants 
1051346,this man is   year old  showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids in  ukraine 
1053409,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1055895,the courage of the people of  ukraine against a superpower is so humbling     you can never defeat such spirit      ukrainerussia  ukraineunderattack
1057479,    if you have a ukrainian in your life and heart  then you know this courage is just who they are  they will fight to the last house and the last person  man or woman  to defend ukraine  they also fervently believe they are fighting to defend a free europe  they need help   ukraine
1059088,president zelensky is   years old  he has two children  and his first language is russian  he is jewish  lost family in the holocaust  and his grandfather fought against nazism     do russian soldiers even know what they re fighting for    zelensky  ukrainewar  ukrania   russia 
1059557,now i m gonna sound like a proper propagandist  ukrainian troops do not let people out of mariupol  many are shot   total chaos began in the city and its environs   ukraine  russia 
1060350, isi reveals      analysis of the  sikorsky international airport revealed no significant damage to the runway  facilities or aircrafts  the runway is blocked with obstacles that were likely positioned to prevent  russian forces from landing  
1060415, ukraine resistance stressing  russia n supply lines   what we assess now is that he  putin  has had to commit a bit more logistics  amp  sustainment capabilities like in fuel specifically than what we believe they had originally planned to do  per sr us defense official
1064997, the russian invasion marks a turning point  it is our duty to support  ukraine to the best of our ability in defending against  putin s invading army  that is why we are supplying   anti tank weapons and   stinger missiles to our friends in  ukraine     chancellor scholz 
1066124,  the british govt who didnt mind poles working there running every restaurant  amp  cafe  cleaning every house but oh no  we dont want to upset  russia
1069701,white privilege  white supremacy  the war edition courtesy via   kyiv  ukraine    this isn t a place with all due respect like iraq or afghanistan that has seen conflict raging for decades  this is a relatively civilized  relatively european city     
1071518, estonia is banning russian airlines from our airspace  we invite all eu countries to do the same  there is no place for planes of the agressor state in democratic skies   standwithukraine
1071723,tonight  cities across  taiwan    are lit up with the colours of the ukrainian flag     our country  amp  people  standwithukraine against russian aggression  
1074508,as of tomorrow  will have relief teams on the ground in   countries to assist those fleeing the war in  ukraine     poland  moldova  slovakia  amp  romania     ukrainerussiawar  ukraineunderattack
1074815,now that abramovich  a putin oligarch  has handed over control of  can the  admit having saudi  uae and american ownership is equally repugnant   nothing will change vis   vis  because the league  like  are cowards    russiaukrainewar
1076542,germany to deliver   anti tank weapons and   missiles to ukraine    the russian invasion of ukraine marks a turning point  it threatens our entire post war order    says german chancelor   russiainvadedukraine  russianukrainianwar  ukraineunderattack  ukrainerussiawar 
1077815, ukraine     belarusian volunteers are participating in the defense of  kyiv    lukashenko has made the territory of  belarus complicit in the invasion  but belarusians are making it clear they oppose the  kremlin  
1078169,photo of soldiers from snake island that died in the russian attack  in honor of their sacrifice  let us remember their faces     wojna  prayforukraine  standwithukraine  ukraine  russia 
1081196,woke up and for a moment forgot what s going on  then read a message from mom  can hear bombs attack but not too close  we are safe    i want it all to be a bad dream   and i want putin to be dead   standwithukraine  stopwar
1081695,more manpads    stinger missiles for  ukraine    anti tank weapons w   rockets    this time from the dutch   via reuters   
1081820,the  anonymous collective has intercepted russian military communications   ukraine
1082749,russian su   fighter jet reportedly shot by ukrainian forces earlier today in kherson   ukraine 
1084502,  a message from ukraine  please share   ukraine  ukrainestrong
1085458,over    m people from around the world have already signed this viral open letter against the war  add your voice  and stand with the people of  ukraine   nowar  standwithukraine  standwithukriane 
1087504,over    m people from around the world have already signed this viral open letter against the war  add your voice  and stand with the people of  ukraine   nowar  standwithukraine  standwithukriane 
1087939,i don t know how long he ll keep it  but god changed his twitter handle from  god  to   godstandswithukraine     consider this a retweet     russiaukrainewar  ukrainerussiawar  russia  ukraine  standwithukraine 
1088545,this is what kyiv looks like tonight  a friend took this photo from the balcony of her baby daughter s bedroom    ukrainerussiawar  standwithukraine   stoprussia 
1089947, putin will not stop at  ukraine   fuck putin    fckputin 
1090134,so i ve been asked what my advice would be to civilian resistors in ukriane  especially kyiv  someone with no military training but wanting to resist  here are a few things  kyiv  ukraineunderattack  
1094463,  air strikes on  kyiv alone in less than   hours  tonight will be tough  maybe toughest   russia attacks from the sky many cities at a time  more people go down to the metro  more soldiers come out patrolling the streets  ukraine s new normal 
1096589,we are living in a different world after  putin s war of aggression  we are appalled by this breach of international law  but not paralyzed  that is why we will send anti tank weapons and stinger missiles to the ukrainian soldiers who defend their country    fm 
1096950,in     mins  kyiv will be under attack never seen before  russia will hit us with all they have  main bessarabka market is a target  all parliamentary chats are exploding
1097296,in     mins  kyiv will be under attack never seen before  russia will hit us with all they have  main bessarabka market is a target  all parliamentary chats are exploding
1098200,russian state tv channels have been hacked and are broadcasting the reality of what is happening in  ukraine 
1098900,warning in  kyiv that attacks about to intensify   
1100348,we call all hackers and digital activists to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism   anonymous  oprussia  ukraine  russia  
1104234, breaking    kyiv in  ukraine is under massive attack right now by  russia   massive explosions nonstop and reports of russian paratroopers  landing in the city  
1106533,i am currently in  kyiv  reporting  russia s war     for  while also completing my degrees for university in the u s  despite being a straight a student  my university refused to re extend the deadline  saying that it would be against  the university protocols  
1107335,so i ve been asked what my advice would be to civilian resistors in ukriane  especially kyiv  someone with no military training but wanting to resist  here are a few things  kyiv  ukraineunderattack  
1109530,russian general from chechnya magomed tushayev won t be coming home from  ukraine   what have you lost in ukraine  magomed  huh    russiagohome  stoprussia   ukraineunderattack 
1109822,   of    our humanitarian aid delegation to the ukrainian border is off  safe travels and godspeed    note  this is our initial jump team  a larger secondary team is preparing for departure in the coming days     ukrainerussiawar  humanitarianaid 
1110292,this is some impressive stuff       taking down a hind is no small feat   all things considered   ukraine is doing pretty well holding its own against the invasion    
1110935,we call all hackers and digital activists to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism   anonymous  oprussia  ukraine  russia  
1112279, breaking   us   eu agree to cut select russian banks off of swift   russia  ukraine
1114056, russia has now deployed tos   launchers to the outskirts of heavily populated areas   thermobaric weapons against civilian targets have zero military purpose   it would be a war crime aimed at terrorizing  amp  slaughtering people into submission
1114530, america is focusing on the wrong enemy   nb  this article was written  before   russia s attack on  ukraine  yet everything holds true    russiaukraineconflict  
1114994,putin has no choice but to surrender  his men are dying more than he imagined    ukraine  ukraineunderattack  kiev  russiaukrainewar  kyiv  stoprussianaggression 
1116541, nato states have announced today new deliveries of  thousands  of anti aircraft  amp  anti tank missiles to  ukraine    to destroy  russia aircraft  amp  vehicles and to kill russian troops   truly extraordinary   amp  very good news  
1118474,      amid all the hysteria of western media  screaming bloody murder at  putin  omitting key facts when inconvenient  it s most important to understand the full spectrum of what s happening  with the help of the internet  i ve found some helpful and honest analyses  
1118900,i am currently in  kyiv  reporting  russia s war     for  while also completing my degrees for university in the u s  despite being a straight a student  my university refused to re extend the deadline  saying that it would be against  the university protocols  
1119255,the attacks continue    no peace   no rest   if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism     anonymous  oprussia  ukraine  russia  putin 
1119640, in     minutes  kyiv will be attacked   russia will hit us with everything they have  the main bessarabka market is the target  all the parliamentary chats are exploding     lesya vasilenko deputy of the verkhovna rada 
1121025, putin spends    billion a day on killing its people in a war on  ukraine    million russians live beyond poverty and earn less than   usd month  what a shitty way to spend public money
1123383,this is tbilisi tonight  all and just for  ukraine   
1125675, thanks matina   this supports my view that global public pressure  including social media  can and does  make a difference to support  ukraine   
1128633,the courageous people of  ukraine need no reminder of the atrocities of war    yesterday eu ambassadors joined ukraine s ambassador  to show their solidarity and to  standwithukraine   
1130530,i m sure that there are countless others that i don t know about  i just hope that people in aotearoa nz and around the world support these organisations  support  ukraine  demand their governments do more   amp  resist colonialism in all its forms  ukraineunderattack  ukraineprotest
1132204,the streets of  kyiv now are almost completely deserted  usually such an energetic  vibrant city  this is what  russia s war has done here  
1132502,ukrainians are not only showing the world that  russia is no super power  but also that  ukraine is a great nation 
1132511, putinhitler eu and the u s agree to cut  russia off the financial system swift will he  putin now retaliate by turning off the gas tap   ukrainewar  ukraine 
1135913, weareallinthiswartogether   written in response to  donaldtrump s praise for  putin s invasion of  ukraine  i  breaking news as nightfall turns to rain to sleet     to snow  another  new  war to end a years long war    tanka  poetry  poem  russiaukrainewar
1139255,a ukrainian teacher  despite extreme circumstances  is in a bunker teaching her students   ukraine      
1139319,putin has severely underestimated the grit  patriotism  and bravery of this man  president zelenskiy  fight on you hero   ukraine  kiev  ukrainerussiawar  standwithukraine    
1139423,another war crime of the  russianfederation   vasilkov oil depot    vasilkov  ukrainewar  ukraineunderattac  russiainvasion 
1140711,dear  fonterra get out of russia  now   doyourbit for  ukraine
1143199,knock  knock    mr  president  i ve got some more news      swift ban    sanctions    more sanctions    even more sanctions    no grand prix    no eurovision    no champions league final    russian flight bans    our invasion of  ukraine ain t going well    everyone hates russia 
1143918,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1144158, russia officially recognized the first russian military officer killed  head of dagestan sergey melikov expressed his condolences to the family of officer nurmagomed gadzhimagomedov  who was killed in  ukraine
1145222,the rise of canada s fourth reich   who is chrystia freeland  with special guest lee stranahan   ukraine  russia  canada
1145597,just in    russian state tv channels have been hacked by  anonymous to broadcast what is happening in  ukraine    russia  ukraine  donbass  ukrainerussiawar  ukraineconflict  russiaukrainecrisis  ukraineinvasion  
1147987,putin has used british rich man s law to avoid scrutiny  at a crippling cost to us all        ukraine  russia  
1148372,   if you re in  ukraine and reading this please turn geolocation off on your phone now  russia is using it to track gatherings  tell those around you to do the same     standwithukraine   ukraina  ukrainewar  zelensky
1148979,anonymous stands with ukraine  russia we are coming for you   anonymous  oprussia  ukraine  russia 
1149855, russian banks were disconnected from  swift  this will have to make it extremely painful for  putin to maintain his regime 
1150419,confirmed  the russian air force communications channel just became active     khz usb   share it and follow for more information of communication   please get to a shelter now   anonymous  oprussia  ukraine  russia  putin
1151356,stand with  ukraine    
1153550,breaking   vasilkiv oil base  this is ecological catastrophe   russianinvasion  ukrainewar  ukraineunderattac  ukrainenews 
1153747,breaking   russia has officially been cut off from swift   breaking  russia  putin  kyiv
1154291,the ghost is real  this is the ghost of kyiv  happy hunting you absolute hero      ghostofkyiv  ukraine  kiev  russiaukrainewar 
1155919,breaking  in a huge loss for putin  germany announces that it is sending ukraine a shipment of   anti tank weapons    armored vehicles  and     tons of fuel    rt to thank germany   ukraine  germany  russia  putin  war  russianarmy
1156304,knock  knock    mr  president  i ve got some more news      swift ban    sanctions    more sanctions    even more sanctions    no grand prix    no eurovision    no champions league final    russian flight bans    our invasion of  ukraine ain t going well    everyone hates russia 
1156425,breaking  in a huge loss for putin  germany announces that it is sending ukraine a shipment of   anti tank weapons    armored vehicles  and     tons of fuel    rt to thank germany   ukraine  germany  russia  putin  war  russianarmy
1157886,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1158454, nato is on  russia s doorstep  nato only does one thing   destroys nations   russia is reacting to this clear and present danger and the collaborators in  ukraine who brought them to russia s doorstep along with  s of dead ethnic russians in  donbas 
1160657,russian  s  tyulpan  mm heavy mortars and  s m malka  mm heavy artillery pieces on the move towards  ukraine 
1163037,may you never have to make molotov cocktails with your children    ukraine 
1163747,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
1164574,i planned to plant tulips and daffodils on my backyard today  instead  i learn to fire arms and get ready for the next night of attacks on  kyiv  we are not going anywhere    this is our  city  our  land  our soil  we will fight for it  so next week i can plant my flowers  here  
1165912,fighting montage of ukranian troops taking on russians from the last few days   ukraine  ukraineunderattack  ukrainerussiawar 
1168858,just in   russian state tv channels have been hacked by  anonymous to broadcast the truth about what happens in  ukraine     oprussia  opkremlin  fckputin  standwithukriane 
1169259,ukraine has sent a letter to the iaea  stating that it cannot guarantee the security of the chernobyl nuclear power plant  which is controlled by the russian army   ukraine  iaea  chernobyl  nuclearpowerplant  powerplant  russianarmy  ukrainearmy 
1169551,social media flooded with disinfo about  ukraine  especially seeing it become anti russian sentiment  which is dumb af  and war cheering for nato and the us  russian people don t want this war  they re out in the streets  and the us want this to be a forever war  don t lick boots
1169705,dear  fonterra get out of russia  now   doyourbit for  ukraine
1171370,  the upcoming constitutional referendum scheduled in belarus on february   will allow  russia to deploy nuclear weapons on the territory of  belarus  according to 
1172417,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1173063,    ukrainians  turn off location on your mobile phone   ukraine  ukrainerussiawar  ukrainerussia  ukraineinvasion  hackersagainstputin  hacked  hackrussia  ukrainiens 
1173202,breaking   anonymous hacks russian state tv channels to broadcast the reality of what is happening in  ukraine    oprussia  standwithukriane 
